text_a,text_b,label,NE_type,PoS,isReply
"@KhhFess Jinhyeong, bigna, sik-k, pH-1",Jinhyeong,0,GPE,PROPN,True
Kempen bendera putih untuk tolong sesama rakyat. Kerajaan jgn masuk campur. Kerajaan ada ka xdk ka sama saja. Muak,Muak,-1,GPE,PROPN,False
"Kerajaan federal gagal, kerajaan negeri Selangor pun gagal",Selangor,-1,GPE,PROPN,False
@Ayahanda_MD @ashrafsafaah @AnnuarMusa @umnoonline @Alamurni @Hanafiah67 @HamdanRukun @GhazaliResab @hamimahothman4 @romonicastro @1rmf5 @JamianMariam @fikhwanBait @irwanserigar @BNrasmi @DrZahidHamidi Nnt kerajaan bodoh bangang ni nak bt kita mcm anjing bro. Siapa yg dah habiskan 2 dos akan dilekat lencana. Alahai mcm bt tanda pd anjing2 pula ye. Padahal yg lembab bt kerja adalah depa. Kat KL &amp; Selangor ramai tak dipanggil lg walaupun dah daftar berbulan2!!,Selangor,-1,GPE,PROPN,True
Aku tak salahkan rakyat Sabah. SEMUA SALAH POLITIK!!!!!!!!!!!!!! SELFISHHHHH PUNYA MENTERI,Sabah,-1,GPE,PROPN,False
"@hannahyeoh Kalau zaman PH ada orang tu dah terus buat protest kat Padang Merbok, siap buat baju lagi sambil menangis Mereka semakin berani! .",Padang Merbok,-1,GPE,PROPN,True
@rafiziramli @AmirudinShari Ini hari dah ke 5000 so apa yang kerajaan Selangor akan buat masih nak salahkan siapa lagi,Selangor,-1,GPE,PROPN,True
"Patut sediakan rumah org or tua yg suka borak politik, boleh borak je, buat tu tak boleh percaya itu dusta",org,-1,ORG,NOUN,False
Pejuang Wilayah Persekutuan amat menyanjung tinggi sikap YB Lembah Pantai yang amat mementingkan agenda membantu rakyat dari kepentingan politik.,YB Lembah Pantai,-1,LOC,PROPN,False
"Bagilaa parti politik apa pun, PH ke PN ke, dah kalau perangai macam tuh, tak jadi apa. Marila sama2 tidak melebih2 dalam mengkritik.",PH,-1,NORP,PROPN,False
@hazrilazam Yaaa. Kita sokong UMNO. Kena sokong orang kita. Kena sokong melayu. Jangan sokong parti lain. Nanti cina merosakkan melayu,UMNO,-1,NORP,PROPN,True
KERAJAAN SELANGOR hahahahah kenapa masa baca tadi tak perasan! Lagi lawakkkkk. Yang datang kl tu semua asal selangorrr,selangorrr,-1,GPE,NOUN,False
"@elleart_e Kalau sudah jadi Kerajaan ( walaupun tebuk atap ) , JANGAN takut buka parlimen , JANGAN takut Undi Tidak Percaya .",Kerajaan,-1,GPE,NOUN,True
Presiden Umno ni mcm Pegawai Khas Presiden PKR pula ye...kesian Umno ek.,Umno,-1,GPE,PROPN,False
Bila nampak ada PPR Kerinchi dalam tu cuma otak ini cuma speculate: kerajaan sekarang nak orang flat mengamuk atau macam mana?,PPR,-1,ORG,NOUN,False
Ini kalau DAP yg buat. Mau panas punggung melayu totok ni.,DAP,-1,NORP,PROPN,False
@harakahdailyHD Mmg pendusta betul kerajaan PN,PN,-1,ORG,PROPN,True
Kerajaan ingat no ekor toto magnum kuda ke,magnum,-1,PRODUCT,NOUN,False
Siapa sokong @MuhyiddinYassin ?bersatu Pahang @saifuddinabd,Pahang,-1,GPE,PROPN,False
"Eh, Abang Din haritu tak sebut nama kan? Dan dia memang jumpa banyak family untuk bagi bantuan. Tiba-tiba ada pulak buat penafian... susah kalau semua nak kaitkan dengan politik ni. Masih tak percaya kat luar sana ada yang kebulur ker???",Din,-1,PERSON,PROPN,False
@aimanabdhalim Terbangun layan bola las minit tadi huhu tengok2 politik lakk wat hal,minit tadi,-1,EVENT,NOUN,True
Indian pun ada common sense pasal mayat mayat ni. Ahli politik kita yg islam tu?! Huh pandai pandai lah fikir. Ada otak mcm tak guna je nyah. Ke mmg tak ada o...tak? Hm,Indian,-1,NORP,NOUN,False
"Sahkan kerjasama dengan Anwar dalam pemilihan Umno, ahli MT beritahu Zahid https://t.co/Y2RtGuhytX via @MNowNews",Umno,-1,GPE,PROPN,False
"Tu antara usaha,berdoa tetap doa..Nak harap kerajaan ermmm",Tu,-1,PERSON,PROPN,False
"Kerajaan Negeri Sabah ni tiada pendirian tetap ka?? Kejap blh dine in, kejap nda blh",Sabah,-1,GPE,PROPN,False
@501Awani Tengok angka peningkatan kes harian pun kita tahu Kerajaan Malaysia gagal dalam menangani kes covid..Kebodohan itu ada pada anda yg sentiasa bodoh dalam mencuba jadi pandai padahal bodoh kau tu jenia bodoh tumpat..,Kerajaan Malaysia,-1,ORG,PROPN,True
Bersatu kita teguh Bercerai kita runtuh...! #BebaskanHabibRizieqShihab #UmatIslamBersatulah,Bersatu,-1,ORG,PROPN,False
Apa dosa rakyat Malaysia dapat ahli2 politik yg bodoh ni.,Malaysia,-1,GPE,PROPN,False
Dato Syed boleh tolong saya tak ? Saya penat dengan kerajaan lah dato,Dato Syed,-1,PERSON,PROPN,False
Next PRU aku cadangkan korang undi calon bebas bukan dari kalangan keluarga orang politik.,Next PRU,-1,ORG,NOUN,False
"Skjap salah kuda,skjap salah UEL,skjap salah politik berantakan. Israel x pernah salah dimata dia",UEL,-1,GPE,PROPN,False
Banyak ya BARUA PPBM dalam UMNO. Masuk PPBM la kalau sayang Mahyidin.,Mahyidin,-1,PERSON,PROPN,False
Selamanya lah umno bawah tapak kaki bersatu mcm ni. #GenerasiLemah,GenerasiLemah,-1,ORG,PROPN,False
@JalalMisai_2 Apa pendapat pakcik dengan kerajaan PAS di Terengganu?,Terengganu,-1,GPE,PROPN,True
Langkah Sheraton tanpa Kerajaan Sarawak haritu tak jadi Kerajaan Abah Tebuk Atap.,Tebuk,-1,PERSON,PROPN,False
Syabas Kerajaan Selangor! Kerajaan Kedah @kedahgov macam mana?,Kerajaan Selangor! Kerajaan Kedah,-1,GPE,PROPN,False
"Kerajaan = Pemerintah Frontliners = Kakitangan kerajaan Bodoh tu jangan tunjuk sangat. Puncanya mudah je, SABAH.",SABAH,-1,GPE,PROPN,False
"PAS pun boleh keras kepala, apa la sangat DAP kan. sama je.",DAP,-1,NORP,PROPN,False
@501Awani Baru nk bunyi to late bro.. dah jd kerajaan back door pun senyap sunyi mcm padang merbok sekarang. Pui,Pui,-1,GPE,PROPN,True
Nak jaga macam mana? UMNO merajuk terus bagi jawatan. Macam budak budak merajuk bagi lolipop,UMNO,-1,NORP,PROPN,False
"Buat laa pkp or pkpd di selangor banyak mana pun, tapi kerajaan Selangor PH xtutup kilang. Kes susah nak turun gaiss..",Selangor,-1,LOC,PROPN,False
Macam Sumatera sebab kerajaan Samudera Pasai.,Samudera,-1,LOC,PROPN,False
Kampung aku woi! Aku balik sana nanti kalau dh rupa Felda dah siap la aku maki kerajaan negeri!,Felda,-1,ORG,PROPN,False
@ateynteyn Yang buat thread backup DAP Penang tambak laut tu ke?,DAP,-1,NORP,PROPN,True
bangsat la org politik ni mohon ya pru15 jgn undi org politik bangsat,org,-1,ORG,NOUN,False
Knp la kerajaan tak utamakan vaksin di Selangor dulu. Kesian pulak tgk hari2 kes tinggi,Selangor,-1,GPE,PROPN,False
@HermyRahim Takut bila kita bersatu. Bodoh MB Kedah memang pekat dan pure.,Kedah,-1,GPE,PROPN,True
@zt000tz Kerajaan Kelantan hairan peningkatan kenderaan... sah mmg (D) ungu puak ni.,Kerajaan Kelantan,-1,GPE,PROPN,True
"Bagus suda niat Kerajaan Sabah ni. Tapi, naaa tida apala",Kerajaan Sabah,-1,GPE,PROPN,False
Aku dah lama xsembang politik ni. Kalau PRU aku antara paling lantang. Tapi ni mcm kene amik tahu balik je. Tgok saja xbest.,PRU,-1,ORG,NOUN,False
@ahmadmaslan Gambaran cara kerajaan handle pandemik especially pkp ni. Ada cara cepat buat cara lambat. Dah takde mesin ke dkt Pontian tu.,Pontian,-1,GPE,PROPN,True
UMNO Selangor pecah. Pemimpin yg sedia ada tak berkemampuan utk memimpin..,UMNO Selangor,-1,NORP,PROPN,False
"Orang Kuantan kalau terdesak nak print kerja sekolah anak ke, anak jiran ke apa dm saya. Pendidikan tu penting walaupun kerajaan buat macam takpenting.",Kuantan,-1,GPE,PROPN,False
Dia pergi palestine pun dengan UMNO. Apa nak heran,UMNO,-1,NORP,PROPN,False
@PASPusat Kena tanya menteri #Kedah dari parti subscriber @OnlyFans Dia pro isu ni.,Kedah,-1,GPE,PROPN,True
dah la nak pindah cairo... kerajaan dah tukar baru balik Malaysia,Malaysia,-1,ORG,PROPN,False
@LagaCawan Dan demikianlah @PASPusat akan menyalahkan kerajaan Selangor lagi.,Selangor,-1,GPE,PROPN,True
"Aku dah cakap banyak kali dah, DAP ni memang parti paling sial. Tapi tulah, korang sanjung juga parti rasis ni.",DAP,-1,NORP,PROPN,False
"Azmin degil tak nak tutup kilang, kerajaan tutup Selangor. Tengoklah nanti efektif ke tak.",Selangor,-1,GPE,PROPN,False
Menteri KBS g melawat PPV segala Timbalan menteri sebok politik kt dlm tv Mcm tak perlu ade timb kan,PPV,-1,NORP,PROPN,False
Awak urus dulu Negeri awak di Selangor.parti awak kat sanaGagal TOTAL.,Selangor,-1,GPE,PROPN,False
"@MalaysiaGazette Semua start dari ahli politik mula di Sabah, lepas tu datang ke klang valley.",Sabah,-1,GPE,PROPN,True
Dapat kat orang malaysia habis tak kelakar dah meme toretto ni. Masuk masuk politik pulak semak aku,orang malaysia,-1,LOC,NOUN,False
Dia baru tahu pemimpin negara korup. Lepastu koyak. Baru dia kalut suruh tukar kerajaan. Kalau kena aniaya serupa Anwar entah macam mana lah. Baru ada akai. Rakyat dah lama susah,Anwar,-1,PERSON,PROPN,False
"Dia dok rasa org kutuk negeri dia shj, padahal org semua benci parti lebai ni x kira tmpt n masa.",org,-1,ORG,NOUN,False
Dasar kerajaan lambat. Sudah setahun dalam pandemic tapi masih huru hara dan kelam kabut.,hara,-1,LOC,NOUN,False
@syakIsmail They never ever think about us. Sama je kerajaan Mahiaddin ke golongan istana ke apa yg diorg tahu poket sendiri perut sendiri.,Mahiaddin,-1,PERSON,PROPN,True
Org pnggl org lain babi ni kalau main politik mmg hancur. Basic agama dah kelaut ada hati nk jaga rakyat.,Org,-1,ORG,PROPN,False
I will speak to the government clearly a political agenda you see? Tak melayu la kalau tak lari ke kerajaan bila ada masalah,government,-1,ORG,NOUN,False
@Lilypott3 Kerajaan Selangor takda kuasa untuk tutup kilang akibat covid. Hanya kerajaan persekutuan ada kuasa tu.,Selangor,-1,GPE,PROPN,True
"Aku baru nak keje isnin ni, bukan mudah yee nak fight mental untuk dapatkan keje, last2 kerajaan babi ni umum pkpd, aku keje kat gombak kot",pkpd,-1,GPE,PROPN,False
"@AhmadFaezuddin @JSN68803965 @ndybry @sarjenrani Dun bota, parlimen parit ni mmg sipi2 antara bn dgn pas.",Dun,-1,GPE,PROPN,True
@BurhanPlays Kerajaan PN Simulator?,Kerajaan PN Simulator,-1,ORG,PROPN,True
"Tebas sampai habis yb, jangan buat kerja separuh separuh mcm kerja politik hang",Tebas,-1,GPE,PROPN,False
"@nizmanlee Modal politik. ataupun tiba tiba sabah mau di klaim pilipin. Bila habis Pilihan raya, nda jadi pula claim.",sabah,-1,GPE,NOUN,True
Susah ahh macai2 ni suka boomers nak mampus tuu..asalkan melayu umno BN PN,BN PN,-1,ORG,PROPN,False
fakof jawatan fakof politik fakof kuasa la babi!! orang tengah sakit rakyat tengah tenat ni !! BABI BETUL LA,fakof,-1,GPE,PROPN,False
@shamsulsoed @DGHisham pun kata jangan. WHO pun kata stop. Tapi kerajaan negeri Selangor nak buat jugak.,Selangor,-1,GPE,PROPN,True
"@The_Mamu @orkedlanaa Kuantan pahang kalau kibar bendera putih kena saman woi. Kerajaan negeri dah kebulur nak mampos. Sampaikan rakyat derita pon dia nak tambah derita lagi. Ini pepatah dulu pernah berkata, BABI TUNGGANG BABI JADI BABI PUNYA BABI BABI.",Kuantan pahang,-1,GPE,PROPN,True
Ada sorang botak dari Pekan tu hari bising kondem kerajaan pasal covid19 ni,Pekan,-1,ORG,PROPN,False
@HilalAsyraf Ustaz nak masuk Melaka ke kritik kerajaan kami?,Melaka,-1,GPE,PROPN,True
Hari-hari kerajaan membuktikan yang mereka babi. #KerajaanBangsat,KerajaanBangsat,-1,GPE,PROPN,False
Aku g tshirt hitam dngan sluar jeans je. Nk aku pakai suit dia ingat nk interview kerja kerajaan? Bongok,Bongok,-1,PERSON,PROPN,False
kalau ada rezeki naik putrajaya....ni YB kena janji utk perjuangkan peruntukan sama rata tak kira kerajaan/pembangkang k....ke ada masalah? ni soalan serious..bukan probok2 k,putrajaya,-1,LOC,NOUN,False
Tergamak depa nie claim iSinar tu bantuan dari kerajaan #KerajaanGAGAL #KerajaanBANGSAT,KerajaanGAGAL,-1,GPE,PROPN,False
Nasi kak wook &gt; Nasi kerabu Sampai kerajaan tukar !!!!,Nasi,-1,PERSON,PROPN,False
Tapi bukan PH sokong MB Perak tu sebulat suara sehati sejiwa terpaling politik matang ke? Baldi taik juga hangpa angkat jadi MB.,Baldi,-1,GPE,PROPN,False
Zaman BN dulu dapat banyak..macam2 bantuan tetapi tak bersyukur..kena kencing .. dapat ciput,BN,-1,ORG,PROPN,False
Caprice ni kecut dengan sharnaz sampai nangis2 hahahahahahaha ada hati taknak balik Malaysia sebab kerajaan pulak.,Caprice,-1,PERSON,PROPN,False
"Kerajaan Selangor boleh je paksa tutup kilang, dia taknak nampak macam bad cop. Terus servis ke federal",Selangor,-1,GPE,PROPN,False
Walaman adano a10 9 shteeke tazaya jama3at la kak baram fer bn @avveen09,Walaman,0,GPE,PROPN,False
"Punyalah teruk kerajaan ni, so even a single apology sebab buat PRN Sabah",PRN Sabah,-1,ORG,PROPN,False
Bukan dulu MP PH banyak kali ponteng Parlimen ke? Smpai x cukup korum?,Parlimen,-1,ORG,PROPN,False
@syahredzan Salah kerajaan Selangor pulak,Selangor,-1,GPE,PROPN,True
"Kat dunia, golongan paling gila kuasa adalah orang UMNO. I said what I said.",UMNO,-1,NORP,PROPN,False
Negeri pembangkang on pressure now. Vaksin lambat. Kes tinggi. Haa vote PH lagi Kekekekkeke Padan muka kita,Vaksin,-1,GPE,PROPN,False
Kenapa Tan Sri attack DG pulak bukan dulu Tan Sri jurucakap PM dan parti bunga raya ke?,Sri,-1,GPE,PROPN,False
apa apa korg nak tweet ke korg tag je kerajaan bangsat ni #KerajaanBangsat,KerajaanBangsat,-1,GPE,PROPN,False
Mulakan pagi ni dengan kutuk kerajaan #KerajaanBangsat,KerajaanBangsat,-1,GPE,PROPN,False
"@aiamDeen Dekat putrajaya ni bro mai lihat,bersatu gila2 target budak STPM nak jadi man power,every year ada rekrut baru...",STPM,1,EVENT,PROPN,True
Kerajaan ni bebetul manfaat kan 3 bulan tanpa gaji dorang tu. Terus tak nampak langsung bekerja. Haram jadah betul,Haram,-1,ORG,PROPN,False
Patut la Indo panggil kita badut. Kerajaan kita pun dah macam badut.,Indo,-1,GPE,PROPN,False
Fuh sikit punya degil tu sektor kilang taknak usik langsung. Tahniah menjadi kerajaan yang gagal. Sekain,Fuh,-1,PERSON,PROPN,False
Eh parti 4 orang yg diketuai oleh org tua baling gelas tak pecah pun nak takut ke? Muahahahahaha,org,-1,ORG,NOUN,False
harap bila dah jadi org gomen terus kan turun padang and tolong orang. jangan time jadi pembangkang je buat gini,org,-1,ORG,NOUN,False
"Jadi ler kerajaan Betul betul dah ada jawatan , Jangan nak buat rakyat Macam ni . Pergi Melaka beli cincau lancau !",Melaka,-1,FAC,PROPN,False
confirm bukan dkt malaysia ni. mana ada org politik kat malaysia mcm ni. tak meriah langsungg,org,-1,ORG,NOUN,False
@BN4everTN5O @mohdkautharr @azraeimuhamad Petronas kena jarah la mara nak lingkup la last2 uncle wee juga yg pertahankan taikun nak beli subang Airport,Airport,-1,LOC,NOUN,True
Cuba cakap kat mana Kerajaan Selangor punya stadium tertutup?,Selangor,-1,GPE,PROPN,False
"Kerajaan tak bagi dana? No problem, cari dana sendiri. Kalau semua MP boleh berfungsi begini, semua kawasan rakyatnya boleh hidup dengan lebih sejahtera. Jadi bila PRU nanti, pilihlah MP yang boleh berfungsi begini tak kiralah dari parti mana pun. Jangan jadi pengundi bangang.",PRU,-1,ORG,PROPN,False
@501Awani Ait.. bukan baru ni kerajaan kelantan berkongsi kejayaan pentadbiran ke?,Ait,-1,GPE,PROPN,True
"@bibik24hours @fazleyjalal Apa puncanya selangor lebih tinggi dari negeri lain?? Pelik, apa kerajaan negeri dah buat sebenarnya?",selangor,-1,LOC,PROPN,True
"Masa kes kat Raub takda pulak geng ni petik individu, terus tiaw parti. Sekarang bila kena tang batang hidung sendiri terus kata ini individu, bukan parti kahkah, makan tahi lagi bagus geng ni.",Raub,-1,GPE,PROPN,False
aku memang sampai mati akan tetap salahkan kerajaan sebab kes naik non stop sejak yg pergi sabah tu. istfg.,sabah,-1,GPE,NOUN,False
KKM pun boleh delete post yang kononnya berita palsu tapi sebenarnya betul. Jadi betullah rakyat kena tipu dengan kerajaan mati-matian.,KKM,-1,ORG,PROPN,False
"duduk Selangor di bagus, tapi bila pandemik ni haih..... adakah kerajaan negeri? adakah rakyat? adakah kedua-duanya tak bagus?",Selangor,-1,GPE,PROPN,False
"Tak cukup lengan baju kiri kanan tulis DAP, makanan pun nak ditampal sticker DAP. Betul punya perangai.",DAP,-1,NORP,PROPN,False
Choiiii!!! Habistu apa guna ada kerajaan! Mulut bercakap x sah kalo x busuk!,Choiiii,-1,LOC,PROPN,False
@mkini_bm Semua tunggu jawapan Kerajaan Pahang....,Kerajaan Pahang,-1,GPE,PROPN,True
@DrDzul Kenapa Selangor Enggan Tutup kilang?? Takut Dewa #DAP Marah?? Takut Hilang Dana Politik?? @MalaysianCitiz3,Selangor,-1,GPE,PROPN,True
Dulu elok2 dah dgn BN... nk jugak tukar PH. PN ni copy paste PH. Merase laa semua Malaysia Baru.,Malaysia Baru,-1,ORG,PROPN,False
"@Sinatra_Z Alhamdulillah, tmpt saya di Sabah. Bantuan dr kerajaan setimpal dengan harga Rm50 ..",Sabah,1,GPE,NOUN,True
@fedtriyahya Yela. Klang ni padat. Dewan orang ramai pun kebanyakannya berdekatan kawasan perumahan. Habistu nak buat CAC dekat mana lagi. Ni semua salah kerajaan.,CAC,-1,ORG,NOUN,True
"Menurut YAB Perdana Menteri, Kerajaan telah merangka pelan ini dengan membuat pertimbangan sebaik mungkin bagi memastikan setiap keputusan yang diambil adalah untuk melindungi nyawa dan memastikan kelangsungan hidup setiap orang.",Kerajaan,1,GPE,PROPN,False
@MrTandaha Ternyata kerajaan gagal Tukal2 SOP,Tukal2,-1,GPE,NOUN,True
Labuan xda dalam peta Nirnama Anggap ja kami dari wilayah Kerajaan Brunei . Tengok peta pun feel macam dahulu kala...eksaited !!!,Brunei,-1,GPE,PROPN,False
"Kerajaan membunuh, pembangkang terus bangang... Apa nak jadi dengan Malaysia ni...",Malaysia,-1,GPE,NOUN,False
"Bukan sekadar berperangai seperti zionis, rupa-rupanya ada tumpah sedikit juga darah Komunis? Ini yang puak DAP kepanasan.",Komunis,-1,NORP,PROPN,False
@KKMPutrajaya Pahang nilai RT paling tinggi tapi kerajaan nak tukar ke fasa 2? Dimana logiknya?,Pahang,-1,GPE,PROPN,True
Lepas tuu dok pulun hashtag kerajaan gagal. Aleeutooo hampa yang gagal kawal diri.,Aleeutooo,-1,GPE,PROPN,False
@anisfaiz2 @Khidhirwong Kah!! Semua salah DAP. DAP duduk diam pun kena salah wkwkwkwkwk,DAP,-1,NORP,PROPN,True
"@brgsjks pasni kalau perlukan bantuan dan tolak kerajaan, angkat bendera Pahang",Pahang,-1,ORG,PROPN,True
"@ReeNGaston Parti haram, Agong nanti jumpa orang haram, dia pulak jadi haram !",Parti,-1,ORG,PROPN,True
"Malaysia, negara yang kerajaan tak ambil serious pasal environment. Tak payah tunggu rakyat yang cemar, dia pergi buat dulu, baik hutan, baik laut...",Malaysia,-1,GPE,PROPN,False
Believe me everyday im thinking abt this PRN hanya rosakkan negara je politik punca ramai rakyat kita mati,PRN,-1,GPE,PROPN,False
Terengganu tukar kerajaan negeri ke tu?,Terengganu,-1,GPE,PROPN,False
Terbaik lah @PASPusat . Bukti kerajaan kedah lebih baik urus tadbir drpd pulau pinang .,kedah,-1,GPE,NOUN,False
Kes tambak di peneng .majority tak Nak. Moga D's anwar ibrahim bincang dgn menteri Peneng ya. Dap is my bestfriend. Ameen,ibrahim,-1,PERSON,PROPN,False
Kerajaan Gagal . Lebai ego dan syok jadi Menteri,Lebai,-1,PERSON,PROPN,False
"Sedih sbb kerajaan sendiri tak ""tak sabar nak buat sesuatu kat Malaysia"" pun",Malaysia,-1,ORG,PROPN,False
CAC Stadium Titiwangsa Ust Ebit sponsored so dana kerajaan mana pergi???,CAC Stadium Titiwangsa,-1,FAC,PROPN,False
Aku pun tak tahu apa betul yg PH buat Di SELANGOR? Swap test mega... kenapa bukan veksin mega?,SELANGOR,-1,ORG,PROPN,False
"Sana pembalak, situ penambak. PN ke PH, semua sama.",Sana,-1,GPE,PROPN,False
Yang tidak lulus jangan sakit hati dengan melakukan manuver politik TWK KPK Konstitusional #ASNdiKPKwajibTWK,TWK KPK Konstitusional,-1,ORG,PROPN,False
"bergantung harap dengan kerajaan pun tiada guna, bergantung harap dengan polis pun tiada guna. malang jadi rakyat malaysia, nda tau hala tuju",malaysia,-1,GPE,PROPN,False
"You silap, kalau once dah ada calon dari PKR, BN/UMNO. You kalah la jargon.",PKR,-1,NORP,PROPN,False
Sebab tu orang suka buka parlimen. Untuk check &amp; balance. UMNO boleh la buka parlimen untuk jatuhkan PM ja.,UMNO,-1,NORP,PROPN,False
"@nazrulnazir Alah b****. Oeg maksud lain, dia koner lain ea. Halahhhhhh. Penat ada kerajaan mcm nie lah. Kelakar x sudah",Oeg,-1,PERSON,PROPN,True
"@limkitsiang pulih dari komunis... covid pn, zaman PH dlu buat xendah pn... selangor sihat?",selangor,-1,GPE,PROPN,True
Cuba bagi aku nama 2 orang MP UMNO yang bagus &amp; tiada isu langsung,UMNO,-1,NORP,PROPN,False
Bila aku tgk video mcm ni aku memang rasa bertambah marah dgn kerajaan skrg. Kalau korang bagi kkm yg buat kerja utk sop kes takkan tinggi dan malaysia dah lama menang!!,malaysia,-1,GPE,NOUN,False
ahli politik patut dapat gaji minima je dekat Malaysia ni . elok ada gaji daripada takde.,Malaysia,-1,GPE,PROPN,False
Masalahnya hmp yg politik kan! Rakyat x politik kan pun! Ak dok tgk.. MB Kedah ni ada masalah pa xtaw..,Kedah,-1,GPE,PROPN,False
"Kerajaan penang offer macam macam jugak la nak pujuk nelayan utk setuju. Spill over dia besaq untuk kampung sekitar, jadi jalan besaq, fasiliti lagi bagus etc. Tapi ni tak seemstinya apa yang orang nak. Kalau orang tu nak kekal kampung dia aman, hang bagi la apa pun",Spill,-1,GPE,PROPN,False
"@Zuliana_Azira orang segamat area kawasan tu je yg tahu latar belakang keluarga ni... bila post video &amp; taktahu keadaan sebenar, banyak tohmahan netizen lempar kat orang politik... aku takda backup sesiapa cuma keluarga problematic.. orang sini buat taktahu je sebab dah malas nak amik port",segamat,-1,LOC,NOUN,True
